path	category	name	frequency_hz	preset	protocol
BruceRF/TOUCH TUNES/pin/62/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/62/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/96/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/109/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/100/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/54/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/107/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/98/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/98/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/98/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/98/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
